BRANDS,COLORS,MEMORY,STORAGE,RATING,SELLING_PRICE,ORIGINAL_PRICE,DISCOUNT,DISCOUNT_PERCENTAGE
REALME,BLUE,6_GB,64_GB,4.4,14999,17999,3000,16.667592644035782
POCO,BLACK,8_GB,128_GB,4.4,20999,25999,5000,19.231508904188622
OPPO,BLACK,4_GB,32_GB,4.4,15500,15500,0,0.0
LENOVO,BLACK,4_GB,64_GB,4.1,11999,11999,0,0.0
MOTOROLA,BLUE,4_GB,32_GB,4.1,9869,9869,0,0.0
APPLE,RED,4_GB,64_GB,4.6,63999,65900,1901,2.8846737481031868
APPLE,SILVER,4_GB,128_GB,4.7,129900,129900,0,0.0
OPPO,BLACK,3_GB,32_GB,4.4,13490,13490,0,0.0
OPPO,BLUE,4_GB,64_GB,4.5,13499,13499,0,0.0
VIVO,BLACK,6_GB,128_GB,4.3,35399,36900,1501,4.067750677506774
SAMSUNG,BLACK,4_GB,32_GB,4.3,12499,22990,10491,45.63288386254894
LENOVO,BLACK,2_GB,16_GB,3.9,6499,6499,0,0.0
REALME,BLUE,8_GB,128_GB,4.3,18499,18999,500,2.631717458813622
OPPO,GREEN,8_GB,128_GB,4.3,15990,21990,6000,27.285129604365626
SAMSUNG,BLACK,4_GB,64_GB,4.3,14990,14990,0,0.0
APPLE,GOLD,4_GB,256_GB,4.6,79999,106600,26601,24.954033771106943
XIAOMI,BLACK,3_GB,32_GB,4.3,9499,9499,0,0.0
SAMSUNG,GOLD,1.5_GB,16_GB,4.3,11700,11700,0,0.0
VIVO,BLACK,4_GB,64_GB,4.5,18990,18990,0,0.0
POCO,YELLOW,4_GB,64_GB,4.3,10999,11999,1000,8.334027835652972
SAMSUNG,BLACK,1_GB,8_GB,4.1,5490,9700,4210,43.402061855670105
ASUS,GOLD,3_GB,32_GB,4.0,7990,7990,0,0.0
SAMSUNG,GREEN,8_GB,256_GB,4.3,77999,86000,8001,9.303488372093025
VIVO,GOLD,12_GB,256_GB,4.1,43990,45990,2000,4.348771472059143
MOTOROLA,BLACK,4_GB,64_GB,4.1,14999,14999,0,0.0
XIAOMI,SILVER,8_GB,128_GB,4.4,26824,26824,0,0.0
SAMSUNG,WHITE,2_GB,16_GB,3.9,21999,21999,0,0.0
SAMSUNG,BLACK,1.5_GB,8_GB,4.2,8490,8490,0,0.0
NOKIA,BLACK,3_GB,32_GB,4.0,9599,9599,0,0.0
NOKIA,YELLOW,LESS_THAN_1GB,4_GB,3.7,3400,8400,5000,59.523809523809526
GIONEE,BLACK,2_GB,16_GB,4.0,4599,4599,0,0.0
APPLE,SILVER,1_GB,128_GB,4.5,48999,48999,0,0.0
MOTOROLA,BLACK,1_GB,16_GB,4.2,8999,8999,0,0.0
LG,GREY,4_GB,32_GB,4.0,22999,22999,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,4_GB,3.6,4999,4999,0,0.0
OPPO,BLUE,8_GB,128_GB,4.3,19990,25990,6000,23.08580223162755
ASUS,GREY,2_GB,32_GB,3.8,6999,6999,0,0.0
REALME,SILVER,6_GB,64_GB,4.3,14499,15999,1500,9.375585974123382
REALME,BLUE,4_GB,64_GB,4.4,11990,11990,0,0.0
OPPO,SILVER,4_GB,64_GB,4.3,12990,13990,1000,7.147962830593281
REALME,RED,3_GB,32_GB,4.5,8499,10999,2500,22.729339030820984
LG,SILVER,1_GB,8_GB,3.4,5000,11500,6500,56.52173913043478
POCO,BLACK,6_GB,128_GB,4.2,16499,17999,1500,8.333796322017891
APPLE,BLACK,4_GB,256_GB,4.6,121300,121300,0,0.0
POCO,BLACK,6_GB,64_GB,4.5,21999,21999,0,0.0
REALME,BLUE,3_GB,32_GB,4.3,11999,11999,0,0.0
SAMSUNG,GOLD,4_GB,64_GB,4.4,22300,22300,0,0.0
APPLE,WHITE,2_GB,64_GB,4.5,32999,39900,6901,17.29573934837093
NOKIA,WHITE,3_GB,32_GB,4.0,7490,13824,6334,45.81886574074074
LG,GREY,4_GB,64_GB,4.1,30990,30990,0,0.0
OPPO,BLACK,6_GB,128_GB,4.3,18380,18380,0,0.0
OPPO,BLACK,4_GB,64_GB,4.5,19000,19000,0,0.0
LENOVO,BLUE,2_GB,16_GB,3.5,6989,6989,0,0.0
LENOVO,GOLD,3_GB,32_GB,4.3,16999,16999,0,0.0
APPLE,BLACK,4_GB,64_GB,4.5,56999,59900,2901,4.843071786310517
VIVO,BLUE,8_GB,128_GB,4.3,12900,12900,0,0.0
LENOVO,WHITE,2_GB,32_GB,3.7,9999,9999,0,0.0
SAMSUNG,WHITE,4_GB,64_GB,4.4,18000,18000,0,0.0
SAMSUNG,BLUE,6_GB,128_GB,4.3,14499,20999,6500,30.9538549454736
NOKIA,BLUE,4_GB,64_GB,4.0,36999,36999,0,0.0
REALME,BLUE,6_GB,128_GB,4.3,16999,17999,1000,5.555864214678594
LENOVO,GREY,3_GB,32_GB,4.1,6999,6999,0,0.0
APPLE,GOLD,3_GB,256_GB,4.5,85400,85400,0,0.0
POCO,SILVER,8_GB,128_GB,4.3,28999,34999,6000,17.14334695277008
SAMSUNG,GREEN,4_GB,64_GB,4.2,11499,12999,1500,11.539349180706209
VIVO,BLACK,3_GB,64_GB,4.4,27990,27990,0,0.0
OPPO,BLACK,8_GB,128_GB,4.3,25990,29990,4000,13.337779259753251
XIAOMI,OTHERS,6_GB,128_GB,4.4,28999,28999,0,0.0
REALME,BLUE,4_GB,64_GB,4.4,9999,10999,1000,9.091735612328392
OPPO,SILVER,6_GB,128_GB,4.2,19990,20990,1000,4.76417341591234
REALME,SILVER,4_GB,128_GB,4.3,15999,16999,1000,5.882698982293076
SAMSUNG,BLUE,4_GB,128_GB,4.4,61900,61900,0,0.0
LG,BLUE,3_GB,64_GB,4.0,9990,9990,0,0.0
SAMSUNG,RED,3_GB,32_GB,4.0,8083,8188,105,1.2823644357596482
LG,SILVER,2_GB,16_GB,3.5,9999,9999,0,0.0
GIONEE,WHITE,1_GB,16_GB,4.3,4200,4200,0,0.0
SAMSUNG,RED,8_GB,128_GB,4.3,39999,45000,5001,11.113333333333332
SAMSUNG,SILVER,8_GB,256_GB,4.4,75999,104999,29000,27.61931066010153
LENOVO,BLUE,3_GB,32_GB,4.2,9999,9999,0,0.0
REALME,BLUE,4_GB,64_GB,4.5,9999,10999,1000,9.091735612328392
SAMSUNG,BLACK,LESS_THAN_1GB,4_GB,3.8,4299,4299,0,0.0
POCO,BLUE,6_GB,128_GB,4.4,11499,14999,3500,23.334888992599502
OPPO,BLACK,3_GB,32_GB,4.3,10990,12990,2000,15.396458814472672
SAMSUNG,GREY,1_GB,8_GB,3.9,8250,8250,0,0.0
OPPO,BLUE,8_GB,128_GB,4.2,29999,29999,0,0.0
SAMSUNG,GOLD,3_GB,32_GB,4.0,29999,29999,0,0.0
OPPO,BLUE,2_GB,32_GB,4.0,9989,9989,0,0.0
SAMSUNG,RED,4_GB,64_GB,4.6,49990,49990,0,0.0
VIVO,MULTICOLOR,8_GB,128_GB,4.3,14500,14500,0,0.0
LENOVO,GOLD,3_GB,32_GB,4.1,7499,7499,0,0.0
OPPO,RED,2_GB,16_GB,4.4,9500,9500,0,0.0
LENOVO,GOLD,3_GB,32_GB,4.2,10999,10999,0,0.0
REALME,BLUE,4_GB,64_GB,4.4,10499,12999,2500,19.232248634510345
REALME,BLUE,8_GB,128_GB,4.4,19999,21999,2000,9.091322332833313
NOKIA,BROWN,3_GB,16_GB,4.1,15299,15299,0,0.0
MOTOROLA,BLUE,4_GB,64_GB,4.1,7999,9999,2000,20.00200020002
OPPO,BLUE,4_GB,64_GB,4.4,10990,18990,8000,42.1274354923644
HTC,BLUE,3_GB,32_GB,3.9,13999,13999,0,0.0
APPLE,SILVER,4_GB,64_GB,4.7,117100,117100,0,0.0
SAMSUNG,GOLD,4_GB,32_GB,4.3,12499,22000,9501,43.18636363636364
ASUS,GOLD,1_GB,8_GB,3.6,4880,4880,0,0.0
APPLE,BLACK,2_GB,32_GB,4.5,24999,31500,6501,20.63809523809524
APPLE,BLACK,4_GB,64_GB,4.6,49900,49900,0,0.0
SAMSUNG,GREY,1_GB,8_GB,4.0,5999,5999,0,0.0
ASUS,SILVER,1_GB,8_GB,3.6,4890,4890,0,0.0
SAMSUNG,BLACK,6_GB,128_GB,4.3,15900,19590,3690,18.83614088820827
XIAOMI,GREY,8_GB,256_GB,4.2,45871,45871,0,0.0
XIAOMI,WHITE,4_GB,64_GB,4.3,15998,15998,0,0.0
SAMSUNG,WHITE,6_GB,128_GB,4.3,21099,26900,5801,21.565055762081784
REALME,OTHERS,8_GB,128_GB,4.5,20999,20999,0,0.0
ASUS,BLACK,6_GB,128_GB,4.5,36299,36299,0,0.0
OPPO,GOLD,4_GB,64_GB,4.3,18990,18990,0,0.0
POCO,BLACK,6_GB,128_GB,4.3,28999,32999,4000,12.121579441801266
SAMSUNG,BLACK,3_GB,16_GB,4.3,13490,13490,0,0.0
GOOGLE_PIXEL,WHITE,4_GB,64_GB,4.6,83000,83000,0,0.0
REALME,BLUE,3_GB,64_GB,4.4,9999,11999,2000,16.668055671305943
SAMSUNG,SILVER,LESS_THAN_1GB,4_GB,3.9,5000,5000,0,0.0
ASUS,BLUE,2_GB,32_GB,3.8,7300,7300,0,0.0
REALME,GREY,3_GB,32_GB,4.4,8999,8999,0,0.0
IQOO,SILVER,8_GB,128_GB,4.4,34990,37990,3000,7.896814951302974
LENOVO,BLACK,4_GB,64_GB,3.9,8490,9999,1509,15.091509150915092
SAMSUNG,BLACK,6_GB,128_GB,4.3,24990,24990,0,0.0
SAMSUNG,GOLD,4_GB,32_GB,4.1,39899,39899,0,0.0
SAMSUNG,BLUE,3_GB,32_GB,4.4,8990,10000,1010,10.1
POCO,BLUE,6_GB,128_GB,4.4,15999,19999,4000,20.001000050002503
HTC,BLUE,1_GB,8_GB,3.9,8999,8999,0,0.0
XIAOMI,BLACK,8_GB,128_GB,4.3,22189,22189,0,0.0
ASUS,BLACK,6_GB,64_GB,4.3,17999,17999,0,0.0
APPLE,GREY,1_GB,128_GB,4.5,80500,80500,0,0.0
REALME,WHITE,4_GB,64_GB,4.4,13999,14999,1000,6.667111140742716
XIAOMI,SILVER,6_GB,128_GB,4.3,32999,39999,7000,17.500437510937775
POCO,BLACK,6_GB,64_GB,4.4,14999,17999,3000,16.667592644035782
SAMSUNG,BLUE,6_GB,128_GB,4.3,17259,17259,0,0.0
SAMSUNG,BLACK,6_GB,128_GB,4.3,27499,30499,3000,9.836388078297649
APPLE,BLUE,4_GB,256_GB,4.6,78999,80900,1901,2.349814585908529
OPPO,BLACK,4_GB,128_GB,4.4,15990,20990,5000,23.820867079561697
XIAOMI,GREY,4_GB,64_GB,4.3,12990,14990,2000,13.342228152101402
APPLE,GOLD,2_GB,256_GB,4.5,74400,74400,0,0.0
SAMSUNG,WHITE,6_GB,128_GB,4.3,20999,25999,5000,19.231508904188622
SAMSUNG,BLUE,3_GB,32_GB,4.0,8892,8892,0,0.0
SAMSUNG,BLUE,6_GB,128_GB,4.4,16998,18439,1441,7.814957427192364
ASUS,BLACK,3_GB,32_GB,4.3,13199,13199,0,0.0
ASUS,SILVER,6_GB,128_GB,4.3,38999,38999,0,0.0
ASUS,GREY,4_GB,64_GB,4.3,15599,15599,0,0.0
XIAOMI,GOLD,4_GB,64_GB,4.5,12349,12999,650,5.00038464497269
SAMSUNG,BLACK,1.5_GB,16_GB,4.2,9890,9890,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,2336,2336,0,0.0
INFINIX,GOLD,4_GB,64_GB,4.1,11999,11999,0,0.0
REALME,OTHERS,6_GB,128_GB,4.4,19999,20999,1000,4.76213153007286
APPLE,GREY,4_GB,512_GB,4.6,140300,140300,0,0.0
OPPO,BLACK,8_GB,128_GB,4.3,21990,23990,2000,8.336807002917883
GIONEE,GOLD,3_GB,16_GB,3.7,7350,18279,10929,59.789922862301005
XIAOMI,GREEN,3_GB,32_GB,4.3,7798,7798,0,0.0
XIAOMI,WHITE,6_GB,64_GB,4.5,20899,21999,1100,5.0002272830583205
APPLE,BLACK,2_GB,32_GB,4.5,24999,31500,6501,20.63809523809524
OPPO,SILVER,2_GB,32_GB,4.0,9490,9500,10,0.1052631578947368
LENOVO,GOLD,3_GB,32_GB,4.1,7490,7490,0,0.0
LG,BLUE,3_GB,32_GB,3.3,16790,16790,0,0.0
SAMSUNG,GOLD,1_GB,16_GB,4.2,5900,5900,0,0.0
XIAOMI,GREY,3_GB,32_GB,4.2,9499,9499,0,0.0
INFINIX,GOLD,2_GB,16_GB,4.1,6949,6999,50,0.7143877696813831
OPPO,BLUE,3_GB,32_GB,3.7,10490,10490,0,0.0
VIVO,BLACK,12_GB,256_GB,4.4,54990,54990,0,0.0
OPPO,SILVER,3_GB,32_GB,4.4,9490,10990,1500,13.64877161055505
SAMSUNG,GOLD,3_GB,64_GB,4.0,53900,53900,0,0.0
SAMSUNG,BLUE,4_GB,64_GB,4.3,17600,17600,0,0.0
REALME,WHITE,6_GB,128_GB,4.4,15999,16999,1000,5.882698982293076
GOOGLE_PIXEL,WHITE,4_GB,64_GB,4.5,44999,44999,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.1,2599,2599,0,0.0
ASUS,BLUE,4_GB,64_GB,4.3,15599,15599,0,0.0
SAMSUNG,BLACK,6_GB,128_GB,4.3,39990,39990,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,3499,3499,0,0.0
XIAOMI,BLACK,8_GB,128_GB,4.2,23999,25999,2000,7.692603561675448
APPLE,SILVER,3_GB,256_GB,4.6,84900,84900,0,0.0
SAMSUNG,BLACK,3_GB,32_GB,4.2,21999,21999,0,0.0
REALME,OTHERS,8_GB,128_GB,4.4,19499,19499,0,0.0
OPPO,BLUE,8_GB,128_GB,4.4,35990,38990,3000,7.694280584765324
GIONEE,WHITE,3_GB,16_GB,3.5,6598,6598,0,0.0
REALME,BLUE,3_GB,32_GB,4.3,9999,11999,2000,16.668055671305943
XIAOMI,BLUE,6_GB,128_GB,3.8,16399,16399,0,0.0
APPLE,SILVER,3_GB,32_GB,4.5,36999,37900,901,2.3773087071240107
LG,BLACK,1_GB,8_GB,4.1,13990,13990,0,0.0
REALME,SILVER,3_GB,32_GB,4.3,9999,11999,2000,16.668055671305943
LG,BLACK,1_GB,8_GB,3.9,7000,17000,10000,58.82352941176471
NOKIA,BLUE,3_GB,64_GB,4.0,10399,11499,1100,9.566049221671449
APPLE,SILVER,4_GB,512_GB,4.6,140300,140300,0,0.0
NOKIA,BROWN,4_GB,32_GB,4.0,12999,19999,7000,35.00175008750438
ASUS,GREY,3_GB,32_GB,4.3,15999,15999,0,0.0
APPLE,RED,3_GB,64_GB,4.6,49900,49900,0,0.0
POCO,BLUE,4_GB,64_GB,4.4,13999,16999,3000,17.648096946879228
SAMSUNG,GREEN,6_GB,128_GB,4.2,23999,29999,6000,20.00066668888963
APPLE,BLACK,4_GB,256_GB,4.6,79999,106600,26601,24.954033771106943
SAMSUNG,BLACK,8_GB,128_GB,4.4,27499,34999,7500,21.4291836909626
SAMSUNG,BLUE,6_GB,128_GB,4.1,21700,21700,0,0.0
HTC,GREY,1.5_GB,8_GB,4.1,27390,27390,0,0.0
APPLE,GREY,1_GB,16_GB,4.5,39999,39999,0,0.0
SAMSUNG,BLUE,6_GB,64_GB,4.4,21990,21990,0,0.0
APPLE,RED,3_GB,256_GB,5.0,85400,85400,0,0.0
INFINIX,BLACK,8_GB,256_GB,4.2,16999,19999,3000,15.000750037501875
OPPO,BLACK,6_GB,128_GB,4.2,19990,20990,1000,4.76417341591234
APPLE,BLUE,4_GB,64_GB,4.5,56999,59900,2901,4.843071786310517
GIONEE,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,3.7,1099,1999,900,45.02251125562781
SAMSUNG,WHITE,4_GB,32_GB,4.3,26900,26900,0,0.0
LENOVO,GREY,2_GB,16_GB,4.0,8499,8499,0,0.0
INFINIX,BLUE,3_GB,32_GB,4.2,10399,10399,0,0.0
SAMSUNG,GOLD,2_GB,16_GB,4.1,17990,17990,0,0.0
OPPO,RED,6_GB,64_GB,4.5,19990,25000,5010,20.04
APPLE,RED,3_GB,128_GB,4.6,47999,52900,4901,9.264650283553877
NOKIA,BLACK,LESS_THAN_1GB,EXPANDABLE,3.8,3999,3999,0,0.0
GIONEE,GOLD,2_GB,16_GB,3.8,4450,4450,0,0.0
SAMSUNG,BLACK,4_GB,64_GB,4.2,14749,15980,1231,7.703379224030038
REALME,GREY,4_GB,64_GB,4.2,8799,9999,1200,12.001200120012
REALME,MULTICOLOR,8_GB,128_GB,4.5,22999,26999,4000,14.815363531982667
MOTOROLA,GREY,3_GB,32_GB,3.9,14999,14999,0,0.0
SAMSUNG,BLACK,6_GB,128_GB,4.5,59000,59000,0,0.0
VIVO,MULTICOLOR,6_GB,128_GB,4.3,32990,32990,0,0.0
SAMSUNG,GOLD,6_GB,128_GB,4.5,68900,68900,0,0.0
APPLE,BLACK,4_GB,512_GB,4.7,150800,150800,0,0.0
GIONEE,WHITE,1_GB,8_GB,3.6,3999,3999,0,0.0
GIONEE,BLACK,1_GB,8_GB,3.8,7150,7150,0,0.0
OPPO,GOLD,4_GB,64_GB,4.3,13490,13490,0,0.0
SAMSUNG,BLUE,4_GB,64_GB,4.3,13600,13600,0,0.0
HTC,GREY,2_GB,16_GB,4.1,25999,25999,0,0.0
HTC,GREY,2_GB,16_GB,3.7,15490,15490,0,0.0
XIAOMI,BLACK,6_GB,128_GB,4.1,17999,17999,0,0.0
REALME,BLUE,4_GB,64_GB,4.3,11499,12999,1500,11.539349180706209
OPPO,BLACK,6_GB,64_GB,4.3,24990,24990,0,0.0
OPPO,BLUE,2_GB,32_GB,4.2,8990,10990,2000,18.198362147406733
INFINIX,GOLD,3_GB,32_GB,4.3,8999,8999,0,0.0
REALME,GOLD,3_GB,32_GB,4.4,8490,8490,0,0.0
OPPO,WHITE,8_GB,128_GB,4.4,34990,37990,3000,7.896814951302974
REALME,GREEN,6_GB,128_GB,4.4,17999,21999,4000,18.182644665666626
APPLE,BLACK,4_GB,512_GB,4.6,140300,140300,0,0.0
XIAOMI,BLACK,6_GB,128_GB,4.1,18429,18429,0,0.0
HTC,WHITE,1_GB,4_GB,3.5,15200,15200,0,0.0
SAMSUNG,BLACK,3_GB,16_GB,4.2,10990,10990,0,0.0
APPLE,WHITE,4_GB,64_GB,4.6,49900,49900,0,0.0
APPLE,RED,3_GB,256_GB,4.6,91900,91900,0,0.0
OPPO,BLACK,1_GB,16_GB,3.8,4999,7856,2857,36.367107942973526
REALME,BLUE,4_GB,128_GB,4.4,11999,11999,0,0.0
SAMSUNG,BLACK,8_GB,128_GB,4.3,30990,30990,0,0.0
REALME,SILVER,4_GB,64_GB,4.4,14999,15999,1000,6.250390649415588
XIAOMI,BLUE,6_GB,128_GB,4.4,28999,28999,0,0.0
SAMSUNG,BLACK,8_GB,256_GB,4.4,75999,104999,29000,27.61931066010153
APPLE,GOLD,2_GB,64_GB,4.5,49999,49999,0,0.0
SAMSUNG,GREY,8_GB,128_GB,4.2,21999,23999,2000,8.33368057002375
MOTOROLA,BLACK,2_GB,32_GB,4.2,24999,24999,0,0.0
VIVO,BLACK,3_GB,32_GB,4.3,13990,13990,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,4_GB,3.8,4199,4199,0,0.0
SAMSUNG,BLACK,4_GB,64_GB,4.3,11299,11300,1,0.0088495575221238
APPLE,GOLD,3_GB,64_GB,4.6,49900,49900,0,0.0
APPLE,SILVER,4_GB,512_GB,4.7,134900,134900,0,0.0
LENOVO,BLACK,2_GB,8_GB,4.0,5499,5499,0,0.0
POCO,BLACK,6_GB,256_GB,4.5,28999,28999,0,0.0
SAMSUNG,BLACK,4_GB,32_GB,4.3,17962,17962,0,0.0
SAMSUNG,BLACK,8_GB,128_GB,4.5,37499,40999,3500,8.536793580331228
XIAOMI,RED,4_GB,64_GB,4.5,10999,10999,0,0.0
NOKIA,BLACK,4_GB,64_GB,3.9,11999,13999,2000,14.286734766769056
REALME,RED,12_GB,256_GB,4.6,36999,36999,0,0.0
OPPO,GREY,4_GB,64_GB,4.3,18990,18990,0,0.0
REALME,BLUE,3_GB,32_GB,4.4,7499,8999,1500,16.6685187243027
SAMSUNG,BLACK,2_GB,32_GB,4.0,7999,10499,2500,23.811791599199925
APPLE,GREEN,4_GB,64_GB,4.6,49900,49900,0,0.0
HTC,WHITE,2_GB,16_GB,3.9,25500,25500,0,0.0
VIVO,BLACK,4_GB,64_GB,4.4,23990,23990,0,0.0
APPLE,BLACK,4_GB,64_GB,4.6,49900,49900,0,0.0
NOKIA,SILVER,2_GB,16_GB,4.0,6741,6741,0,0.0
SAMSUNG,SILVER,1_GB,8_GB,4.1,6995,6995,0,0.0
NOKIA,GOLD,3_GB,32_GB,4.0,7890,15999,8109,50.684417776111005
APPLE,WHITE,3_GB,64_GB,4.6,42999,47900,4901,10.231732776617951
SAMSUNG,BLACK,4_GB,64_GB,4.2,11499,12999,1500,11.539349180706209
XIAOMI,BLACK,6_GB,64_GB,3.8,22999,22999,0,0.0
GIONEE,BLUE,1_GB,8_GB,3.8,3599,3599,0,0.0
OPPO,BLUE,4_GB,32_GB,4.4,15000,15000,0,0.0
APPLE,BLACK,4_GB,128_GB,4.7,129900,129900,0,0.0
GIONEE,BLACK,1_GB,8_GB,4.1,9599,9599,0,0.0
REALME,BLUE,4_GB,64_GB,4.4,9999,15499,5500,35.486160397445
INFINIX,BLACK,4_GB,64_GB,4.3,14999,14999,0,0.0
XIAOMI,WHITE,8_GB,128_GB,4.2,27950,31983,4033,12.60982396898352
GOOGLE_PIXEL,BLACK,4_GB,128_GB,4.5,80000,80000,0,0.0
OPPO,BLACK,8_GB,128_GB,4.4,29999,29999,0,0.0
XIAOMI,BLUE,6_GB,128_GB,4.2,21999,24999,3000,12.000480019200769
ASUS,GOLD,2_GB,32_GB,3.7,6999,6999,0,0.0
XIAOMI,BLACK,4_GB,64_GB,4.3,12499,13999,1500,10.715051075076792
LENOVO,BLUE,1_GB,16_GB,4.0,15999,15999,0,0.0
INFINIX,BLUE,4_GB,64_GB,4.5,9999,9999,0,0.0
ASUS,GOLD,2_GB,16_GB,3.8,8999,8999,0,0.0
APPLE,GOLD,1_GB,64_GB,4.4,62500,62500,0,0.0
XIAOMI,BLACK,8_GB,OTHERS,4.3,25999,25999,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,4_GB,3.5,3990,3990,0,0.0
SAMSUNG,BLACK,3_GB,32_GB,3.8,25900,25900,0,0.0
APPLE,BLACK,2_GB,128_GB,4.5,44900,44900,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,3271,3271,0,0.0
GIONEE,BLUE,4_GB,64_GB,2.8,8539,8549,10,0.1169727453503333
MOTOROLA,GREY,6_GB,128_GB,4.2,20999,24999,4000,16.000640025601022
SAMSUNG,GREEN,6_GB,64_GB,4.3,15999,19999,4000,20.001000050002503
OPPO,BLUE,6_GB,128_GB,4.3,15999,15999,0,0.0
INFINIX,BLACK,2_GB,32_GB,4.4,8999,8999,0,0.0
SAMSUNG,BLACK,4_GB,64_GB,4.4,22300,22300,0,0.0
HTC,WHITE,2_GB,16_GB,3.7,11810,11810,0,0.0
NOKIA,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,1660,1700,40,2.3529411764705883
SAMSUNG,RED,1_GB,16_GB,3.9,7399,7399,0,0.0
APPLE,RED,2_GB,64_GB,4.5,32999,39900,6901,17.29573934837093
LENOVO,GREY,2_GB,32_GB,4.1,15999,15999,0,0.0
XIAOMI,SILVER,6_GB,128_GB,4.1,26295,27395,1100,4.015331264829348
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.1,2699,3270,571,17.46177370030581
REALME,RED,3_GB,32_GB,4.4,8999,8999,0,0.0
REALME,WHITE,4_GB,64_GB,4.5,17999,17999,0,0.0
ASUS,PINK,1_GB,8_GB,3.9,5299,5299,0,0.0
SAMSUNG,BLACK,3_GB,32_GB,4.0,8897,8897,0,0.0
SAMSUNG,BROWN,12_GB,256_GB,4.5,91999,116000,24001,20.69051724137931
GIONEE,BLACK,1_GB,16_GB,3.8,2799,2799,0,0.0
REALME,GREEN,8_GB,128_GB,4.3,41999,41999,0,0.0
OPPO,BLACK,2_GB,32_GB,4.3,12990,12990,0,0.0
ASUS,RED,1_GB,8_GB,3.8,6299,6299,0,0.0
SAMSUNG,BLACK,6_GB,128_GB,4.3,35999,38999,3000,7.692504936024
APPLE,BLACK,4_GB,512_GB,4.7,159900,159900,0,0.0
OPPO,BLUE,4_GB,64_GB,4.4,15990,15990,0,0.0
SAMSUNG,WHITE,3_GB,32_GB,3.3,30000,30000,0,0.0
REALME,BLACK,4_GB,64_GB,4.4,10499,12999,2500,19.232248634510345
XIAOMI,WHITE,3_GB,32_GB,4.4,8299,8999,700,7.7786420713412605
SAMSUNG,WHITE,4_GB,64_GB,4.2,12499,14499,2000,13.794054762397408
OPPO,SILVER,4_GB,64_GB,4.4,10490,11990,1500,12.51042535446205
VIVO,BLUE,3_GB,16_GB,4.3,23990,23990,0,0.0
LG,GREY,3_GB,64_GB,3.9,10990,14000,3010,21.5
NOKIA,BLUE,2_GB,16_GB,4.0,6400,6400,0,0.0
APPLE,SILVER,2_GB,128_GB,4.5,34900,34900,0,0.0
INFINIX,BLUE,6_GB,64_GB,4.3,10999,13999,3000,21.430102150153584
INFINIX,BLACK,4_GB,64_GB,4.3,9299,10999,1700,15.455950540958268
VIVO,GOLD,4_GB,64_GB,4.4,22099,22221,122,0.5490301966608163
SAMSUNG,BLUE,6_GB,64_GB,4.3,16999,17500,501,2.8628571428571425
VIVO,BLACK,8_GB,256_GB,4.4,49990,54990,5000,9.092562284051644
HTC,WHITE,1_GB,16_GB,3.9,21990,21990,0,0.0
SAMSUNG,WHITE,2_GB,16_GB,4.3,15299,15585,286,1.835097850497273
GIONEE,GOLD,3_GB,32_GB,4.0,15999,15999,0,0.0
LENOVO,BLACK,1_GB,8_GB,3.8,4890,4890,0,0.0
GIONEE,WHITE,1_GB,4_GB,4.2,11500,11500,0,0.0
REALME,BLUE,2_GB,32_GB,4.3,7299,7999,700,8.751093886735841
SAMSUNG,GREY,8_GB,128_GB,4.3,25999,31999,6000,18.75058595581112
LG,OTHERS,8_GB,128_GB,4.2,29999,80000,50001,62.50125
APPLE,RED,3_GB,256_GB,5.0,85400,85400,0,0.0
NOKIA,BLUE,2_GB,32_GB,4.0,8449,8449,0,0.0
INFINIX,GREEN,4_GB,64_GB,4.3,14999,14999,0,0.0
INFINIX,SILVER,4_GB,64_GB,4.3,10999,13999,3000,21.430102150153584
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.1,2899,2899,0,0.0
XIAOMI,GREEN,4_GB,64_GB,4.5,8799,9999,1200,12.001200120012
SAMSUNG,BLACK,6_GB,128_GB,4.4,19990,19990,0,0.0
SAMSUNG,SILVER,4_GB,32_GB,3.9,29990,29990,0,0.0
LG,BROWN,2_GB,16_GB,4.1,8350,19000,10650,56.05263157894736
INFINIX,BLUE,3_GB,32_GB,4.2,10999,10999,0,0.0
APPLE,BLACK,4_GB,256_GB,4.6,64900,64900,0,0.0
SAMSUNG,WHITE,4_GB,64_GB,4.2,17999,17999,0,0.0
REALME,GREEN,2_GB,32_GB,4.4,7499,8999,1500,16.6685187243027
MOTOROLA,BLACK,6_GB,64_GB,4.3,24999,24999,0,0.0
VIVO,OTHERS,8_GB,128_GB,4.3,11990,15490,3500,22.59522272433828
